WDPAID,median,upper,lower
36651,0.367,0.624,0.223
36649,0.367,0.624,0.223
36412,0.367,0.5,0.245
40892,0.607,0.831,0.431
40675,0.53,0.771,0.367
40774,0.521,0.855,0.37
36844,0.397,0.759,0.238
29424,0.293,0.615,0.167
300739,0.313,0.54,0.117
300778,0.345,0.58,0.134
300783,0.483,0.702,0.244
300784,0.38,0.61,0.138
300787,0.483,0.702,0.244
300788,0.448,0.734,0.198
300791,0.487,0.727,0.265
300792,0.489,0.781,0.3
300802,0.485,0.789,0.309
300804,0.525,0.89,0.346
300805,0.484,0.869,0.345
300741,0.416,0.679,0.175
300806,0.544,0.889,0.338
300811,0.542,0.893,0.327
300812,0.537,0.923,0.372
300816,0.484,0.869,0.345
300817,0.503,0.885,0.345
300819,0.52,0.877,0.365
300820,0.488,0.693,0.343
300822,0.502,0.881,0.333
300823,0.525,0.897,0.351
300827,0.502,0.881,0.333
300755,0.426,0.749,0.227
300828,0.629,0.854,0.376
300830,0.542,0.877,0.344
300831,0.525,0.897,0.351
300833,0.577,0.779,0.382
300834,0.485,0.7,0.339
300835,0.576,0.78,0.383
300837,0.579,0.839,0.37
300839,0.525,0.897,0.351
300840,0.608,0.791,0.395
300843,0.625,0.797,0.348
300756,0.426,0.74,0.22
300844,0.563,0.819,0.365
300846,0.632,0.813,0.347
300847,0.67,0.837,0.38
300848,0.642,0.818,0.355
300849,0.632,0.813,0.347
300851,0.565,0.918,0.357
300852,0.563,0.92,0.359
300854,0.593,0.886,0.41
300855,0.563,0.92,0.359
300856,0.547,0.83,0.341
300770,0.329,0.574,0.109
300857,0.575,0.828,0.376
300859,0.547,0.83,0.341
300860,0.56,0.899,0.385
300864,0.647,0.812,0.393
300865,0.563,0.92,0.359
300890,0.614,0.82,0.366
300891,0.603,0.807,0.429
300900,0.591,0.818,0.38
300901,0.541,0.789,0.311
300912,0.625,0.802,0.39
300772,0.414,0.73,0.182
300926,0.625,0.831,0.409
300928,0.617,0.789,0.389
300929,0.57,0.789,0.288
300933,0.684,0.822,0.428
300934,0.693,0.87,0.443
300937,0.617,0.789,0.389
300938,0.466,0.663,0.296
300939,0.684,0.84,0.431
300940,0.452,0.662,0.184
300944,0.494,0.705,0.21
300773,0.396,0.68,0.161
300945,0.484,0.724,0.169
300951,0.495,0.704,0.216
300952,0.705,0.883,0.513
300953,0.505,0.685,0.319
300954,0.494,0.705,0.21
300956,0.552,0.714,0.332
300959,0.552,0.714,0.332
301724,0.495,0.75,0.292
300774,0.283,0.488,0.153
300777,0.345,0.58,0.134
20171,0.372,0.816,0.08
29462,0.535,0.794,0.379
9545,0.477,0.756,0.273
7523,0.478,0.757,0.274
29463,0.346,0.67,0.186
37009,0.47,0.646,0.308
37010,0.439,0.637,0.296
20299,0.377,0.535,0.246
342673,0.384,0.815,0.172
36340,0.378,0.77,0.117
36354,0.449,0.84,0.224
36228,0.402,0.627,0.231
40840,0.549,0.795,0.392
36438,0.347,0.505,0.191
7863,0.439,0.822,0.247
36583,0.478,0.857,0.271
903106,0.399,0.645,0.218
36225,0.378,0.653,0.141
26442,0.452,0.845,0.239
36717,0.432,0.685,0.242
36415,0.51,0.881,0.293
36251,0.403,0.638,0.275
29352,0.271,0.436,0.154
36234,0.377,0.709,0.188
26553,0.499,0.833,0.301
36291,0.404,0.534,0.243
36207,0.323,0.753,0.156
36456,0.356,0.513,0.193
40676,0.528,0.77,0.373
36344,0.371,0.646,0.101
36199,0.377,0.567,0.264
28570,0.409,0.777,0.202
36318,0.411,0.534,0.298
36194,0.377,0.567,0.264
36250,0.403,0.638,0.275
32999,0.568,0.863,0.314
36478,0.331,0.579,0.127
36633,0.497,0.858,0.264
36659,0.388,0.646,0.243
36322,0.343,0.562,0.139
36387,0.385,0.51,0.19
36243,0.364,0.603,0.208
29404,0.205,0.372,0.125
36410,0.48,0.832,0.235
29379,0.318,0.512,0.178
300966,NA,NA,NA
36588,0.479,0.858,0.272
36567,0.453,0.813,0.259
36200,0.403,0.549,0.259
29594,0.61,0.785,0.385
36665,0.344,0.615,0.209
36196,0.362,0.484,0.214
36380,0.386,0.528,0.2
36381,0.386,0.528,0.2
300850,0.686,0.869,0.43
352622,0.704,0.972,0.233
303954,0.59,0.796,0.4
26449,0.398,0.66,0.231
36854,0.436,0.798,0.277
68153,0.305,0.523,0.183
866,0.481,0.719,0.268
28549,0.345,0.657,0.115
36699,0.4,0.776,0.177
36349,0.433,0.689,0.17
40677,0.574,0.824,0.408
36721,0.475,0.85,0.255
40756,0.563,0.802,0.445
2344,0.413,0.755,0.124
555556066,0.368,0.736,0.132
29499,0.598,0.827,0.477
7517,0.454,0.732,0.23
29484,0.628,0.868,0.382
7518,0.44,0.742,0.234
670,0.509,0.908,0.351
28571,0.43,0.842,0.233
29371,0.281,0.436,0.201
40836,0.55,0.795,0.392
36501,0.378,0.703,0.132
7390,0.606,0.834,0.378
29335,NA,NA,NA
20976,0.469,0.759,0.277
555556065,0.39,0.678,0.147
37144,0.569,0.885,0.357
36185,0.362,0.496,0.219
5161,0.395,0.723,0.176
29391,0.278,0.626,0.141
555556067,0.392,0.713,0.14
2252,0.384,0.736,0.154
2578,0.425,0.828,0.122
68151,0.425,0.828,0.122
29974,0.573,0.835,0.288
36375,0.299,0.529,0.146
19277,0.553,0.889,0.313
29583,0.726,0.883,0.552
36338,0.371,0.716,0.149
36602,0.409,0.763,0.241
300732,0.351,0.523,0.158
29416,0.306,0.539,0.196
352629,0.631,0.939,0.242
36746,0.475,0.86,0.269
40865,0.55,0.794,0.384
36198,0.377,0.567,0.264
300818,0.562,0.869,0.371
36574,0.41,0.728,0.218
36913,0.439,0.516,0.288
40829,0.533,0.699,0.32
29598,0.64,0.787,0.374
36197,0.376,0.557,0.265
36473,0.296,0.555,0.132
33050,0.418,0.9,0.193
36591,0.452,0.853,0.247
36277,0.378,0.528,0.259
37146,0.469,0.759,0.277
342658,0.637,0.99,0.346
36411,0.367,0.5,0.245
303950,0.488,0.91,0.296
36599,0.469,0.891,0.248
36428,0.35,0.53,0.227
36481,0.348,0.658,0.174
36525,0.284,0.447,0.139
36731,0.416,0.745,0.237
36358,0.356,0.49,0.2
36527,0.284,0.447,0.139
36302,0.403,0.5,0.286
36189,0.362,0.496,0.219
36301,0.441,0.537,0.262
36372,0.261,0.385,0.143
29624,0.345,0.58,0.134
36326,0.288,0.545,0.147
9176,0.697,0.871,0.469
36972,NA,NA,NA
36761,0.412,0.77,0.192
7834,0.439,0.854,0.262
40830,NA,NA,NA
300893,0.505,0.788,0.337
300878,0.633,0.82,0.468
36947,0.507,0.791,0.338
300825,0.337,0.627,0.155
36824,0.337,0.627,0.155
36815,0.471,0.766,0.231
36779,0.469,0.891,0.248
36750,0.469,0.891,0.248
37032,0.346,0.447,0.209
36778,0.437,0.822,0.22
36922,0.508,0.81,0.325
36843,0.337,0.627,0.155
37000,0.354,0.475,0.217
37037,0.464,0.751,0.297
300886,0.456,0.772,0.292
36774,0.428,0.804,0.265
36805,0.467,0.795,0.235
36973,0.327,0.502,0.146
36988,0.365,0.543,0.21
36984,0.449,0.692,0.251
300883,0.452,0.763,0.291
37014,0.391,0.516,0.268
36814,0.51,0.799,0.273
300862,0.564,0.819,0.366
37025,0.55,0.745,0.412
300898,0.526,0.754,0.35
36836,0.46,0.729,0.262
36809,0.542,0.856,0.297
40799,0.558,0.771,0.365
36783,0.355,0.684,0.16
40800,0.556,0.773,0.367
40782,0.562,0.795,0.379
36632,0.485,0.863,0.27
37147,0.546,0.848,0.379
36948,0.482,0.707,0.303
342474,0.51,0.854,0.252
9033,0.276,0.955,0.024
36526,0.284,0.447,0.139
36296,0.386,0.528,0.2
7875,0.338,0.452,0.185
36285,0.378,0.508,0.258
555556057,0.381,0.885,0.148
29980,0.456,0.795,0.256
36176,0.402,0.698,0.139
36420,0.326,0.488,0.169
36369,0.261,0.385,0.143
2340,0.462,0.787,0.287
36306,0.441,0.537,0.262
29434,0.381,0.791,0.16
29408,0.386,0.92,0.181
29406,0.382,0.895,0.144
36446,0.361,0.59,0.189
36616,0.334,0.496,0.171
2333,0.585,0.996,0.195
2332,0.607,0.974,0.21
40894,0.59,0.796,0.4
2329,0.414,0.934,0.121
36244,0.363,0.608,0.205
29370,0.333,0.706,0.17
317192,0.549,0.937,0.227
903107,0.425,0.726,0.242
300680,0.369,0.626,0.143
300690,0.378,0.528,0.259
300691,0.365,0.567,0.224
300692,0.378,0.528,0.259
300693,0.385,0.503,0.269
300694,0.399,0.522,0.279
300695,0.407,0.542,0.286
300696,0.407,0.542,0.286
300697,0.407,0.542,0.286
300699,0.367,0.532,0.26
300681,0.369,0.626,0.143
300700,0.388,0.514,0.253
300701,0.386,0.501,0.256
300702,0.316,0.521,0.139
300703,0.364,0.542,0.175
300704,0.333,0.526,0.211
300705,0.345,0.504,0.186
300706,0.333,0.526,0.211
300707,0.333,0.526,0.211
300708,0.333,0.526,0.211
300709,0.43,0.6,0.203
300682,0.369,0.626,0.143
300711,0.437,0.548,0.219
300712,0.411,0.529,0.23
300713,0.264,0.381,0.144
300714,0.367,0.5,0.245
300715,0.348,0.458,0.155
300716,0.334,0.468,0.172
300717,0.314,0.419,0.156
300723,0.38,0.727,0.202
300724,0.381,0.755,0.196
300725,0.381,0.755,0.196
300728,0.355,0.681,0.129
300733,0.263,0.364,0.134
300734,0.263,0.364,0.134
300736,0.308,0.475,0.123
300740,0.318,0.409,0.136
300742,0.263,0.364,0.134
300744,0.263,0.364,0.134
300745,0.263,0.364,0.134
300746,0.263,0.364,0.134
300751,0.348,0.658,0.174
300684,0.414,0.649,0.258
300752,0.308,0.475,0.123
300757,0.411,0.759,0.236
300758,0.473,0.808,0.228
300760,0.367,0.624,0.223
300765,0.473,0.808,0.228
300766,0.388,0.646,0.243
300769,0.473,0.808,0.228
300771,0.473,0.808,0.228
300685,0.414,0.649,0.258
300799,0.402,0.805,0.268
300801,0.448,0.849,0.287
300896,0.489,0.762,0.316
300686,0.405,0.566,0.244
300906,0.489,0.762,0.316
300916,0.489,0.762,0.316
300917,0.49,0.748,0.333
300922,0.528,0.747,0.346
300687,0.399,0.525,0.248
300925,0.528,0.747,0.346
300688,0.37,0.52,0.258
303926,0.38,0.732,0.167
303927,0.38,0.732,0.167
303928,0.402,0.686,0.278
303929,NA,NA,NA
303930,NA,NA,NA
303931,NA,NA,NA
303932,NA,NA,NA
303933,0.515,0.739,0.332
352667,0.493,0.782,0.246
352690,NA,NA,NA
352606,0.716,0.992,0.238
352687,0.615,0.993,0.349
352669,0.598,0.945,0.349
352641,0.593,0.893,0.247
352647,0.58,0.824,0.24
352632,NA,NA,NA
352677,0.605,0.842,0.312
352661,0.565,0.809,0.332
352694,0.586,0.898,0.342
352637,0.675,0.913,0.236
352685,0.627,0.981,0.311
352686,0.627,0.981,0.311
352652,0.588,0.817,0.242
352688,NA,NA,NA
352620,0.693,0.975,0.239
352673,0.587,0.93,0.338
352640,0.655,0.868,0.231
352658,0.533,0.767,0.297
352615,0.554,0.997,0.207
352689,NA,NA,NA
352670,0.593,0.94,0.358
352692,NA,NA,NA
352695,0.587,0.802,0.336
352657,0.481,0.719,0.268
352638,0.61,0.944,0.233
352699,0.558,0.917,0.329
352676,0.574,0.833,0.34
352666,0.587,0.802,0.336
352663,0.562,0.928,0.33
352639,0.676,0.913,0.235
352610,0.551,0.946,0.231
352683,0.642,0.903,0.345
352672,0.587,0.802,0.336
352668,0.592,0.928,0.338
352675,0.602,0.924,0.337
352612,NA,NA,NA
352674,0.598,0.945,0.349
13930,NA,NA,NA
352649,0.597,0.812,0.246
352648,0.646,0.955,0.316
352646,0.641,0.916,0.295
352644,0.555,0.753,0.23
352660,0.594,0.917,0.297
352682,0.643,0.912,0.304
352693,0.615,0.993,0.349
352611,0.552,0.949,0.223
352635,NA,NA,NA
352653,0.66,0.98,0.323
352605,0.696,0.997,0.217
352655,0.664,0.967,0.294
352634,0.604,0.888,0.218
352659,0.56,0.778,0.253
352662,0.637,0.962,0.374
352656,0.579,0.768,0.272
352618,0.62,0.891,0.276
352626,0.466,0.698,0.243
352698,0.561,0.776,0.249
352671,0.593,0.94,0.358
352643,0.666,0.899,0.23
352696,NA,NA,NA
352697,NA,NA,NA
352636,0.595,0.843,0.229
352654,0.588,0.813,0.248
352630,NA,NA,NA
352608,0.552,0.949,0.223
352684,0.627,0.981,0.311
352679,0.607,0.899,0.312
352645,0.535,0.722,0.229
352678,0.568,0.816,0.326
352691,NA,NA,NA
352665,0.493,0.782,0.246
352642,0.578,0.792,0.214
352680,0.61,0.963,0.328
352681,0.611,0.978,0.343
352664,0.621,0.951,0.363
352651,0.588,0.813,0.248
300815,0.478,0.87,0.339
2342,0.419,0.764,0.215
29387,0.289,0.491,0.185
300779,0.345,0.58,0.134
300786,0.465,0.739,0.218
555512165,0.532,0.85,0.303
29359,0.239,0.635,0.118
36448,0.41,0.724,0.157
36610,0.48,0.832,0.235
40678,0.473,0.649,0.302
303943,0.423,0.756,0.215
40838,0.533,0.699,0.32
36267,0.414,0.649,0.258
36772,0.447,0.824,0.275
36927,0.447,0.75,0.253
3230,0.279,0.712,0.142
36218,0.374,0.784,0.167
36493,0.333,0.576,0.128
36270,0.365,0.567,0.224
36406,0.38,0.486,0.249
36424,0.411,0.524,0.174
36231,0.412,0.664,0.18
36755,0.444,0.825,0.259
36521,0.489,0.592,0.124
20975,0.445,0.781,0.235
36536,0.257,0.394,0.137
29402,0.275,0.403,0.103
26443,0.439,0.812,0.218
26444,0.451,0.817,0.218
342473,0.298,0.418,0.158
36817,0.51,0.799,0.273
29413,0.301,0.725,0.107
37148,0.569,0.885,0.357
29340,0.27,0.436,0.145
36382,0.386,0.528,0.2
36718,0.432,0.685,0.242
36901,0.287,0.43,0.137
36716,0.516,0.893,0.276
36465,0.38,0.727,0.202
36209,0.35,0.947,0.147
36485,0.333,0.576,0.128
36483,0.333,0.576,0.128
36195,0.399,0.529,0.234
36172,0.393,0.752,0.216
36208,0.36,0.746,0.128
36303,0.392,0.518,0.28
7873,0.316,0.398,0.142
36507,0.355,0.7,0.126
36395,0.293,0.404,0.172
36403,0.437,0.808,0.226
36348,0.383,0.713,0.104
36230,0.358,0.739,0.137
36614,0.502,0.855,0.256
29477,0.415,0.687,0.19
300749,0.328,0.563,0.155
36851,0.447,0.829,0.274
5153,0.393,0.679,0.184
555512168,0.524,0.741,0.314
29990,0.573,0.835,0.288
36885,0.522,0.811,0.335
36237,0.361,0.59,0.189
36912,0.501,0.573,0.226
36686,0.495,0.769,0.235
36643,0.413,0.758,0.242
36662,0.388,0.646,0.243
303937,0.372,0.701,0.145
26538,0.45,0.825,0.214
40775,0.497,0.808,0.337
36335,0.371,0.667,0.095
7844,0.348,0.537,0.198
36989,0.348,0.537,0.198
36669,0.344,0.615,0.209
36684,0.284,0.406,0.204
36258,0.403,0.638,0.275
36705,0.401,0.811,0.197
36351,0.454,0.769,0.239
36652,0.36,0.671,0.206
36370,0.261,0.385,0.143
36617,0.367,0.624,0.223
29504,0.608,0.792,0.395
40757,0.563,0.802,0.445
36271,0.365,0.567,0.224
555542335,0.512,0.814,0.333
9171,0.549,0.886,0.406
36477,0.333,0.576,0.128
36452,0.412,0.717,0.157
28537,0.378,0.703,0.126
303922,0.568,0.841,0.28
29516,0.682,0.821,0.434
36175,0.366,0.564,0.19
28563,0.447,0.833,0.228
300780,0.377,0.617,0.14
29414,0.407,0.807,0.266
29581,0.622,0.86,0.375
6950,0.392,0.815,0.209
300894,0.59,0.828,0.351
29597,0.697,0.871,0.441
29355,0.315,0.625,0.146
2321,0.477,0.831,0.135
555512169,0.434,0.632,0.199
29351,0.269,0.439,0.119
9170,0.471,0.733,0.247
36585,0.475,0.838,0.27
36751,0.466,0.88,0.27
36229,0.401,0.626,0.226
36433,0.299,0.52,0.131
36611,0.48,0.832,0.235
902737,0.219,0.342,0.127
29356,0.315,0.625,0.146
29381,0.281,0.436,0.201
68154,NA,NA,NA
36367,0.281,0.4,0.153
36282,0.378,0.508,0.258
36184,0.362,0.496,0.219
29464,0.309,0.488,0.201
36431,0.317,0.552,0.126
62088,0.317,0.552,0.126
36235,0.361,0.59,0.189
36345,0.397,0.713,0.217
36204,0.401,0.653,0.251
36613,0.402,0.513,0.239
36429,0.347,0.505,0.191
36177,0.343,0.525,0.142
555547522,NA,NA,NA
36360,0.264,0.381,0.144
36545,0.442,0.523,0.14
36703,0.294,0.512,0.101
36425,0.436,0.562,0.162
36607,0.364,0.522,0.183
36178,0.396,0.674,0.181
36638,0.446,0.827,0.26
36241,0.376,0.592,0.247
36609,0.48,0.832,0.235
36575,0.396,0.58,0.201
36316,0.411,0.534,0.298
36309,0.398,0.547,0.253
36275,0.378,0.528,0.259
36278,0.378,0.528,0.259
37149,0.479,0.791,0.284
300858,0.479,0.817,0.337
36274,0.383,0.513,0.25
1293,0.498,0.818,0.287
29401,0.366,0.527,0.129
29636,0.456,0.666,0.206
300832,0.334,0.511,0.184
29508,0.518,0.711,0.361
36813,0.51,0.799,0.273
36862,0.451,0.755,0.281
7852,0.543,0.901,0.208
36727,0.543,0.901,0.208
36977,0.406,0.601,0.287
36371,0.261,0.385,0.143
36639,0.446,0.827,0.26
36819,0.474,0.697,0.259
7463,0.47,0.761,0.289
300863,0.473,0.79,0.303
36801,0.528,0.861,0.295
36405,0.445,0.829,0.233
36980,0.433,0.665,0.247
36914,0.411,0.706,0.269
36807,0.504,0.833,0.271
36992,0.426,0.69,0.278
37035,NA,NA,NA
36832,0.43,0.632,0.285
36828,0.338,0.599,0.205
36359,0.463,0.653,0.315
36594,0.51,0.881,0.293
36925,0.45,0.729,0.288
36875,0.511,0.826,0.32
36788,0.355,0.684,0.16
36990,0.434,0.725,0.283
67983,NA,NA,NA
67988,NA,NA,NA
20174,NA,NA,NA
67984,0.38,0.743,0.181
36793,0.435,0.661,0.223
36324,0.265,0.452,0.139
36352,0.421,0.795,0.237
36461,0.299,0.573,0.126
555556056,0.375,0.998,0.029
36944,0.482,0.707,0.303
36838,0.488,0.795,0.317
36789,0.355,0.684,0.16
29526,0.488,0.693,0.343
36974,0.394,0.581,0.279
36968,0.527,0.754,0.35
29505,0.486,0.739,0.159
36930,0.433,0.692,0.249
36931,0.433,0.692,0.249
36182,0.304,0.415,0.161
36784,0.355,0.684,0.16
36826,0.46,0.729,0.262
36802,0.461,0.756,0.264
36803,0.461,0.756,0.264
36790,0.456,0.78,0.213
36997,0.513,0.703,0.303
36923,0.489,0.762,0.316
36955,0.495,0.72,0.317
300899,0.591,0.793,0.392
36928,0.446,0.75,0.283
36581,0.427,0.783,0.261
36320,0.37,0.52,0.258
36506,0.362,0.708,0.127
36653,0.36,0.671,0.206
36246,0.354,0.499,0.225
36713,0.544,0.895,0.25
36432,0.312,0.49,0.174
36492,0.333,0.576,0.128
36444,0.364,0.542,0.175
300737,0.429,0.529,0.159
36386,0.348,0.458,0.155
36513,0.503,0.619,0.157
36482,0.348,0.658,0.174
36413,0.367,0.5,0.245
40841,0.552,0.714,0.332
36459,0.317,0.515,0.214
40679,0.6,0.775,0.397
36542,0.469,0.561,0.13
36426,0.356,0.521,0.239
36248,0.346,0.57,0.2
303955,0.6,0.775,0.397
40762,0.564,0.771,0.403
300913,0.546,0.848,0.379
36648,0.367,0.624,0.223
26509,0.517,0.841,0.348
36391,0.314,0.419,0.156
29428,0.298,0.74,0.125
26510,0.479,0.851,0.319
36624,0.352,0.459,0.195
36193,0.377,0.567,0.264
1049,0.383,0.697,0.147
37151,0.472,0.745,0.25
40783,0.562,0.795,0.379
36190,0.362,0.496,0.219
36682,0.416,0.745,0.237
36664,0.371,0.629,0.23
36491,0.333,0.576,0.128
36615,0.317,0.473,0.165
36646,0.367,0.624,0.223
36564,0.388,0.701,0.257
36313,0.411,0.534,0.298
36314,0.411,0.534,0.298
36174,0.365,0.564,0.19
819,0.402,0.717,0.206
40803,0.55,0.794,0.384
36764,0.413,0.765,0.238
36368,0.261,0.385,0.143
36909,0.501,0.573,0.226
36565,0.388,0.701,0.257
36892,0.49,0.88,0.315
29397,0.315,0.625,0.146
26460,0.527,0.739,0.357
29385,0.289,0.491,0.185
5152,0.581,0.874,0.436
36245,0.343,0.512,0.172
313435,0.382,0.761,0.104
29330,NA,NA,NA
36488,0.333,0.576,0.128
36694,0.337,0.669,0.133
36693,0.348,0.658,0.174
37023,0.55,0.745,0.412
36211,0.377,0.837,0.179
36623,0.473,0.808,0.228
300870,0.46,0.54,0.198
11596,0.517,0.901,0.246
36710,0.517,0.9,0.247
29372,0.333,0.706,0.17
303925,0.577,0.853,0.306
29972,0.525,0.886,0.311
300814,0.533,0.88,0.334
36759,0.469,0.902,0.296
7874,0.431,0.815,0.202
36505,0.333,0.576,0.128
36292,0.423,0.529,0.252
36722,0.496,0.864,0.256
303942,0.479,0.884,0.199
5180,0.503,0.829,0.253
303951,0.483,0.739,0.271
36325,0.32,0.553,0.152
28572,0.437,0.844,0.223
300762,0.469,0.759,0.277
36295,0.399,0.525,0.248
303939,0.35,0.665,0.109
303945,0.452,0.845,0.239
36167,0.365,0.642,0.134
28524,0.403,0.822,0.117
36396,0.293,0.404,0.172
36706,0.344,0.587,0.119
36640,0.446,0.827,0.26
36236,0.361,0.59,0.189
36760,0.411,0.821,0.274
36642,0.446,0.827,0.26
36728,0.543,0.901,0.208
300720,0.424,0.81,0.224
303923,0.524,0.81,0.292
11597,0.287,0.423,0.191
300919,0.693,0.87,0.441
36566,0.381,0.732,0.248
36257,0.378,0.508,0.258
36896,0.503,0.884,0.328
36289,0.399,0.529,0.234
36280,0.376,0.516,0.258
300931,0.693,0.87,0.443
36343,0.399,0.77,0.111
36311,0.403,0.549,0.259
36262,0.378,0.528,0.259
36173,0.371,0.705,0.247
36732,0.414,0.794,0.259
37152,0.461,0.757,0.263
2325,0.372,0.864,0.167
36232,0.391,0.62,0.184
2339,0.441,0.782,0.226
36443,0.349,0.549,0.177
5157,0.549,0.865,0.287
29333,NA,NA,NA
352614,0.634,0.993,0.26
352621,0.666,0.981,0.224
352650,0.597,0.812,0.246
2289,0.565,0.819,0.341
36205,0.346,0.769,0.173
555555549,0.341,0.653,0.192
29623,0.338,0.561,0.133
37153,0.469,0.759,0.277
36470,0.271,0.523,0.142
29567,0.496,0.841,0.343
36523,0.284,0.447,0.139
36474,0.351,0.647,0.137
300810,0.342,0.482,0.179
36680,0.36,0.671,0.206
36679,0.398,0.751,0.258
26511,0.516,0.84,0.346
300838,0.578,0.793,0.369
29600,0.491,0.78,0.3
7516,0.426,0.793,0.237
29546,0.407,0.706,0.176
36389,0.259,0.393,0.145
36466,0.38,0.727,0.202
36378,0.239,0.406,0.146
62087,0.239,0.406,0.146
36657,0.355,0.665,0.208
1543,0.555,0.882,0.402
300963,NA,NA,NA
36698,0.4,0.776,0.177
40680,0.544,0.768,0.386
36247,0.356,0.518,0.235
36453,0.354,0.518,0.189
36553,0.292,0.479,0.135
36451,0.416,0.732,0.157
2324,0.494,0.953,0.171
313442,0.42,0.779,0.213
29478,0.333,0.706,0.17
29377,0.333,0.706,0.17
67987,NA,NA,NA
36568,0.453,0.813,0.259
300754,0.341,0.604,0.134
29396,0.337,0.676,0.148
36304,0.392,0.518,0.28
300826,0.564,0.869,0.372
300735,0.456,0.741,0.241
37156,0.469,0.759,0.277
28547,0.424,0.67,0.209
28574,0.44,0.854,0.245
29442,0.414,0.832,0.148
29443,0.39,0.654,0.166
317195,0.501,0.884,0.197
3226,0.421,0.776,0.216
26513,0.547,0.876,0.394
26516,0.547,0.876,0.394
36757,0.43,0.847,0.28
36593,0.479,0.866,0.273
37154,0.516,0.84,0.346
555512166,0.608,0.812,0.394
300867,0.479,0.817,0.337
300910,0.596,0.816,0.373
40734,0.524,0.724,0.339
33145,0.619,0.828,0.455
26573,0.556,0.799,0.414
29570,0.66,0.814,0.361
313427,0.44,0.854,0.245
36600,0.469,0.891,0.248
36590,0.433,0.826,0.217
36589,0.51,0.881,0.293
36264,0.416,0.673,0.261
36331,0.358,0.466,0.226
36212,0.377,0.837,0.179
36641,0.446,0.827,0.26
26522,0.364,0.677,0.141
35161,0.402,0.691,0.185
26574,0.542,0.805,0.427
26446,0.452,0.809,0.275
36511,0.348,0.658,0.174
36533,0.298,0.517,0.177
342475,0.334,0.496,0.171
36327,0.362,0.496,0.219
36748,0.486,0.86,0.264
36725,0.532,0.894,0.264
36741,0.448,0.849,0.287
36742,0.458,0.852,0.283
36749,0.486,0.86,0.264
36747,0.486,0.86,0.264
36723,0.5,0.869,0.248
36724,0.531,0.894,0.264
36739,0.448,0.849,0.287
36745,0.527,0.891,0.233
36734,0.435,0.815,0.273
36737,0.435,0.815,0.273
36548,0.263,0.364,0.134
36907,0.403,0.489,0.148
36394,0.293,0.404,0.172
36540,0.262,0.37,0.152
36672,0.344,0.615,0.209
10733,0.417,0.781,0.225
36765,0.468,0.85,0.309
36650,0.367,0.624,0.223
36595,0.43,0.808,0.217
36227,0.358,0.603,0.236
36592,0.461,0.857,0.217
5156,0.288,0.536,0.137
36777,0.461,0.857,0.217
300710,0.274,0.528,0.131
342480,0.48,0.832,0.235
36587,0.427,0.73,0.219
40776,0.446,0.796,0.324
36364,0.264,0.381,0.144
36350,0.428,0.734,0.225
36502,0.381,0.755,0.196
40804,0.55,0.794,0.384
36539,0.256,0.354,0.146
36222,0.374,0.784,0.167
36555,0.447,0.843,0.223
68788,0.455,0.781,0.295
36402,0.385,0.51,0.19
6953,0.352,0.587,0.122
29445,0.424,0.844,0.174
33005,0.539,0.813,0.353
5158,0.53,0.801,0.339
67823,0.399,0.723,0.145
67822,0.439,0.785,0.208
902738,0.436,0.928,0.304
902739,0.186,0.608,0.073
902740,0.167,0.654,0.047
6951,0.402,0.784,0.228
28553,0.413,0.757,0.128
36559,0.312,0.485,0.15
303959,0.518,0.904,0.321
30017,0.332,0.955,0.163
36695,0.391,0.745,0.177
36740,0.448,0.849,0.287
300793,0.437,0.771,0.212
36776,0.43,0.808,0.217
29806,NA,NA,NA
33048,0.384,0.815,0.172
36792,0.426,0.708,0.177
36701,0.295,0.487,0.121
29488,0.535,0.772,0.375
29556,0.525,0.897,0.351
36450,0.416,0.732,0.157
903113,0.323,0.748,0.157
555542457,0.483,0.646,0.209
555547987,NA,1,1
29986,NA,NA,NA
26564,0.462,0.818,0.241
7860,0.388,0.496,0.123
36512,0.442,0.564,0.139
555547526,0.614,0.812,0.432
36696,0.444,0.795,0.208
36683,0.469,0.548,0.119
869,0.38,0.563,0.196
36806,0.504,0.833,0.271
36687,0.495,0.769,0.235
300753,0.327,0.561,0.116
29357,0.414,0.832,0.148
26627,NA,NA,NA
36165,0.368,0.612,0.111
36480,0.324,0.613,0.122
36462,0.321,0.626,0.148
29586,0.426,0.749,0.227
36552,0.29,0.439,0.132
36490,0.333,0.576,0.128
37155,0.562,0.872,0.36
36447,0.377,0.709,0.188
36541,0.469,0.561,0.13
352624,0.679,0.984,0.224
36835,0.351,0.629,0.161
36407,0.367,0.5,0.245
29461,0.535,0.794,0.379
300800,0.511,0.861,0.351
28564,0.45,0.738,0.231
33007,0.525,0.891,0.324
36464,0.381,0.755,0.196
29968,0.404,0.691,0.221
8517,0.402,0.69,0.221
300759,0.396,0.68,0.161
300743,0.426,0.749,0.227
352613,0.591,0.994,0.222
37018,0.469,0.636,0.33
37028,NA,NA,NA
903108,0.446,0.863,0.242
37031,NA,NA,NA
29506,0.565,0.775,0.394
36656,0.36,0.671,0.206
36655,0.36,0.671,0.206
36223,0.377,0.709,0.188
36636,0.446,0.827,0.26
36408,0.367,0.5,0.245
36191,0.395,0.52,0.227
9265,0.423,0.788,0.202
29552,0.444,0.759,0.299
36457,0.377,0.709,0.188
36254,0.37,0.52,0.258
